serial,name_ar,tweet_count,created_at,text,impression,key_freq,words_n
378,أمل أبو زيد,1,26-Jul-2018,موفد الرئيس الروسي اكد بان المعركة العسكرية في سوريا قد شارفت على النهاية ما يعني ان مرحلة التفاوض السياسي بدأت ومعها انطلقت رحلة عودة النازحين الى ديارهم,-1,2,154
379,أمل أبو زيد,1,26-Jul-2018,"- روسيا تلعب دور الوسيط الجيّد في ملف النازحين السوريين في لبنان وهو دور تشكر عليه. 

- بعض المواقف غير المرنة في ملف النازحين قد تتبدل لانها العودة حتمية واللجان المشتركة انشئت والتنسيق اساسي لاتمام العودة https://t.co/eObdrh7rP7",-1,3,232
380,أمل أبو زيد,1,26-Jul-2018,اللبنانيون متفقون بالحد الادنى على ملف عودة النازحين والاختلاف هو على مسألة الدخول في حوار مباشر مع النظام السوري ام لا.,-1,2,120
381,أمل أبو زيد,1,26-Jul-2018,الاجتماع الرئاسي في بعبدا اليوم مع الوفد الروسي يبرهن عن جدية لبنانية في مقاربة ملف عودة النازحين السوريين وعن رغبة رسمية في ملاقاة المبادرة الروسية بهدف إقفال ملف عودة النازحين وتخفيف حجم العبء عن كاهل لبنان. -@RTarabic https://t.co/GtAl0b4r1J,-1,3,244
382,أمل أبو زيد,1,26-Jul-2018,رحلة عودة النازحين السوريين بدأت وستأخذ وقتاً ولكن القطار وضع على السكة الصحيحة.,-1,2,80
383,أمل أبو زيد,1,26-Jul-2018,"- يمكن القول بان الملف السوري في شق النزوح منه بات يعالج بشكل جدي كبير بمسعى من المبادرة الروسية. 
- حكمت العشوائية ملف النازحين في لبنان والمطلوب تحديد الاعداد خاصة من قبل الجهات الدولية والاممية الراعية له. 
- العودة الى سوريا باتت ضرورية وهناك مناطق آمنة اليوم تستوعب النازحين. https://t.co/u97wIjgsna",-1,4,306
384,أمل أبو زيد,1,26-Jul-2018,"الاجتماع الرئاسي في بعبدا مع الوفد الروسي يدلّل عن جدية لبنانية في مقاربة ملف عودة النازحين السوريين وعن رغبة رسمية في ملاقاة المبادرة الروسية بهدف إقفال ملف عودة النازحين وتخفيف حجم العبء عن كاهل لبنان.
حمى الله العهد وتحية لروسيا على خطتها البناءة.
أمل ابو زيد https://t.co/i47CmreBmx",-1,3,288
385,أمل أبو زيد,1,30-Jun-2018,"بعد مرور شهرين على الانتخابات النيابية ما هو تصوّر امل ابو زيد للمرحلة المقبلة وللتشكيلة الحكومية وتعقيدات التأليف؟ 

كيف يدافع عن صلاحيات رئيس الجمهورية وأين هو من عودة النازحين السوريين؟

كيف يرد على محاولات زجّ إسمه  في المشاريع المشوّهة للبيئة في قضاء جزين؟ @OTVLebanon https://t.co/PPkUl4Wtml",-1,2,301
386,أمل أبو زيد,1,25-Jun-2018,"لا تكفي الاموال وحدها على قِلَّتِها لحل أزمة النازحين بل إن الحل الحقيقي الذي سبق وأكدنا عليه مراراً هو في عودتهم ومساعدتهم في بلادهم على تأمين كل ظروف العيش الكريم والامن وبهذا نحفظ لهم كرامتهم الانسانية ونحفظ الوطن لبنان

#أمل_أبو_زيد

#لبنان
#سوريا https://t.co/aoh1PXUMfB",-1,3,280
387,أمل أبو زيد,1,25-Jun-2018,"ان لبنان بمساحته الصغيرة ووضعه الديموغرافي لا يمكنه تحمّل هذا العبء الكبير على عاتقه ، وجاء الوقت لكي تتدبّر الاسرة الدولية أمرها وتدفع في اتجاه عودة النازحين مع فصل هذه العودة عن الحل السياسي العام في سوريا الذي قد يتأخر سنوات

#أمل_أبو_زيد

#لبنان
#سوريا",-1,3,261
388,أمل أبو زيد,1,25-Jun-2018,"نحن ندرك مكانة ألمانيا بين الاسرة الدولية والدور الذي يمكنها ان تلعبه لتخفيف التداعيات الكبيرة للنزوح السوري اقتصادياً واجتماعياً وحياتياً على لبنان

#أمل_أبو_زيد

#لبنان
#سوريا https://t.co/xG9YwraMme",-1,2,206
389,أمل أبو زيد,1,25-Jun-2018,"بعد ايام على مغادرة المستشارة الألمانية أنجيلا ميركل بيروت ننتظر من برلين ترجمة ملموسة لالتزامها بدعم لبنان ليس من خلال مساعدة النازحين السوريين على الارض اللبنانية بل من خلال العمل الدؤوب لعودتهم الى بلادهم

@LBpresidency @General_Aoun @tayyar_org @OTVLebanon 

#أمل_أبو_زيد https://t.co/qLhLQlESRi",-1,2,303
390,أمل أبو زيد,1,12-Jun-2018,ان تمادي مفوضية شؤون اللاجئين في سياساتها التخويفية للنازحين من العودة الى ديارهم هو الذي يؤدي الى اشتباك ليس مع وزارة الخارجية بل مع غالبية شرائح الشعب اللبناني التي تريد العودة الامنة للنازحين بعد استتباب الامن والهدوء في القسم الأكبر من المناطق السورية. https://t.co/8bElCavahF,-1,2,280
391,أمل أبو زيد,1,12-Jun-2018,من أعلى المنابر الدولية رفضاً لمحاولات التحايل الدولية التي تهدف الى إطالة أمد النزوح السوري على الاراضي اللبنانية مع كل تداعياته السلبية على الاقتصاد والمجتمع وعلى التركيبة الديموغرافية في لبنان.,-1,3,196
392,أمل أبو زيد,1,12-Jun-2018,نستغرب انتقاد البعض للإجراء الجريء الذي إتخذه وزير الخارجية بشأن وقف طلبات الإقامة لمفوضية شؤون اللاجئين رداً على سياساتها المعرقلة لعودة النازحين السوريين من لبنان الى بلدهم.,-1,2,175
393,أمل أبو زيد,1,8-Jun-2018,"لعلّها من المرات النادرة يتجرأ فيها وزير خارجية لبناني ويتخذ تدبيراً صارماً بحق منظمة دولية كمفوضية شؤون اللاجئين رداً على التمادي في سياسة تخويف النازحين السوريين في لبنان من العودة الى ديارهم...
إنه العهد القوي. 
#كلنا_أمل #أمل_أبو_زيد https://t.co/EtpZhDNXF9",-1,2,263
394,أمل أبو زيد,1,30-May-2018,#NAME?,-1,2,6
395,أمل أبو زيد,1,29-Apr-2018,"نحن مع عودة النازحين الى بلادهم والى المناطق الآمنة في سوريا 

@DaliaDagher
@Stouhbeirut

#أمل_جزين",-1,2,104
396,أمل أبو زيد,1,3-Mar-2018,يجب عودة النازحين السوريين الى سوريا لانهم اصبحوا عبئاً كبيراً على كاهل الدولة. دستور لبنان نصّ على رفض التوطين فليحترم هذا الامر.,-1,3,130
397,أمل أبو زيد,1,15-Feb-2018,"- لا نتيجة مضمونة سلفاً للانتخابات النيابية المقبلة في لبنان.
- دستورنا ينصّ على عدم التوطين وهذا يشمل وضع النازحين السوريين والفلسطينيين ايضاً. 
- حان الوقت للبتّ بملف عودة النازحين السوريين الى المناطق الآمنة داخل سوريا. https://t.co/htGx9vZj41",-1,3,248
398,أمل أبو زيد,1,8-Sep-2017,الجرأة في القرار والتنفيذ مطلوبة لمعالجة أزمة النازحين السوريين في لبنان,-1,2,72
399,أمل أبو زيد,1,8-Sep-2017,"أزمة النزوح السوري في لبنان بدأت تأخذ أبعاداً خطرة اليوم في لبنان
@OTVLebanon  @mrad_gaby",-1,3,90
400,أمل أبو زيد,1,16-Jul-2017,ابو زيد: لم يسبق ان تظاهر لبنانيون ضد وجود النازحين السوريين على ارضهم فبأي حق وبأي وقاحة يتظاهرون ضدنا وضد جيشنا على ارضنا ؟!,-1,3,126
401,أمل أبو زيد,1,11-Jul-2017,أبو زيد: لقرار رسمي حاسم بإعادة النازحين الى المناطق الآمنة في سوريا https://t.co/9PofA3reKc,-1,2,92
402,أمل أبو زيد,1,11-Jul-2017,أبو زيد يدعو لوضع حد لقنبلة النزوح السوري قبل انفجارها؛ ويحض المجتمع الدولي على اعادة النازحين بدل تحويل لبنان الى وطن بديل!!,-1,3,125
403,أمل أبو زيد,1,1-Mar-2017,ابو زيد: لاعادة النازحين الى المناطق المستقرة في سوريا بدل بقائهم قنابل موقوتة https://t.co/uupTNHCQXw,-1,3,102
404,أمل أبو زيد,1,4-Aug-2016,هناك امر خطير يجب ان نتنبّه منه وهو واقع توطين اللاجئين السوريين في #لبنان.,-1,3,75
405,أمل أبو زيد,1,24-Sep-2015,لبنان استقبل حوالي 35 % من مجمل النازحين السوريين الذين باتوا يشكّلون عبئاً كبيراً على الاقتصاد اللبناني,-1,2,104
406,أمل أبو زيد,1,24-Sep-2015,"صواريخ ""إس 300"" باتت متواجدة في سوريا
خطر النازحين جدّي ويتهدد لبنان واقتصاده

http://t.co/GwC89fIg9K",-1,3,104
407,نيشان ديرهاروتيونيان,1,9-Jan-2019,"مجموعة من الشباب المتطوعين في منطقة البقاع يقومون بحملة #الدفى_للكل لمساعدة اللاجئين السوريين المتضررين في الشتاء. للتبرّع والتواصل معهم عبر 70.884696 أو 70.703113
شكرًا. https://t.co/Z8s4IjCJOu",1,2,195
408,نيشان ديرهاروتيونيان,1,28-Aug-2018,"قبل ما يكون اسمو سوري، لبناني، فلسطيني أو ألماني، وقبل ما يُسَمّى لاجئ، اسمو طفل!
طفل بكلّ المفاهيم والأديان والجنسيات والشرائع.
ومن حقّو يتعلّم.
ساعدهم يتعلّموا.
العلم نور والتعصّب أعمى.
#ساعدني_لأتعلم #ما_بنسى_مدرستي https://t.co/l2TUPW75gM https://t.co/XjaNiWQNv7",1,3,271
409,طلال سلمان,1,16-Mar-2019,"يُصر بعض السياسيين على إنكار وجود ""#الدولة_السورية"" على الخريطة، وبعد ذلك يطلقون خطابهم #العنصري ضد #النازحين_السوريين، مع انهم – كما يظهر في مؤتمر #بروكسل- يدرون مئات ملايين الدولارات على الدولة في #لبنان",1,1,205
