serial,user_id,name,name_ar,name_en,screen_name,location,description,tweet_count,tweet_nocount,followers_count,friends_count,account_created_at,status_id,created_at,text,naze7,impression_text,impression,cat,word,word_en,word_freq
659,627190780,Elias Bou Saab,إلياس بو صعب‎,Elias Bou Saab,EliasBouSaab,NA,"Member of the Parliament, Minister of Defense, Government of Lebanon.",1,0,214287,68,5-Jul-2012,1048997780386144257,7-Oct-2018,"حوار شامل بمدينة پوريا في ولاية إيلينوي بحضور عضو الكونغرس دارين لحود والسفير غبرييال عيسى تحدثت خلاله عن اهمية لبنان، موقف الرئيس عون، دعم الجيش ومساعدة لبنان لحل أزمة النازحين دون ربطه باي حل سياسي، الاعتداءات الاسرائيلية والمزاعم الكاذبة https://t.co/lwmWnUgr59",TRUE,negative,-1,new,أزمة,crisis,68
660,627190780,Elias Bou Saab,إلياس بو صعب‎,Elias Bou Saab,EliasBouSaab,NA,"Member of the Parliament, Minister of Defense, Government of Lebanon.",1,0,214287,68,5-Jul-2012,992136031267971072,3-May-2018,#بو_صعب عبر #سطوح_بيروت: لا يجب ربط عودة النازحين السوريين بالحل السياسي #المتن_القوي,TRUE,negative,-1,new,عودة,return,250
661,627190780,Elias Bou Saab,إلياس بو صعب‎,Elias Bou Saab,EliasBouSaab,NA,"Member of the Parliament, Minister of Defense, Government of Lebanon.",1,0,214287,68,5-Jul-2012,925280422589816832,31-Oct-2017,#بو_صعب: الرئيس_عون هو من يقرّر صيغة التعاون مع الدولة السورية بشأن أزمة #النازحين @Sawtelmada,TRUE,negative,-1,new,أزمة,crisis,68
662,956256691,General Michel Aoun,ميشال عون,Michel Aoun,General_Aoun,"Baabda, #Lebanon",Président de la République libanaise - President of the Lebanese Republic - فخامة رئيس الجمهورية اللبنانية,1,0,245915,0,18-Nov-2012,1116274742741356544,11-Apr-2019,"استعرضنا ملف النازحين الشائك، فأطلعت الرئيس على الأعباء التي يتحملها لبنان نتيجة وجود اكثر من مليون و800 الف نازح التي تضاف الى ملف اللجوء الفلسطيني المزمن. الامر الذي يستلزم مسؤولية مشتركة تقوم على العمل السريع لاقفال الملف بتسهيل عودتهم الى المناطق الآمنة في سوريا",TRUE,negative,-1,new,عبء,burden,54
663,956256691,General Michel Aoun,ميشال عون,Michel Aoun,General_Aoun,"Baabda, #Lebanon",Président de la République libanaise - President of the Lebanese Republic - فخامة رئيس الجمهورية اللبنانية,1,0,245915,0,18-Nov-2012,1115549904162689024,9-Apr-2019,"أكدت امام فخامة الرئيس ان مواجهة اعباء النزوح السوري، هي مسؤولية دولية مشتركة، ويجب العمل سريعاً على وضع حد لمعاناة النازحين، وتأمين عودة آمنة لهم الى بلادهم",TRUE,negative,-1,new,عبء,burden,54
664,956256691,General Michel Aoun,ميشال عون,Michel Aoun,General_Aoun,"Baabda, #Lebanon",Président de la République libanaise - President of the Lebanese Republic - فخامة رئيس الجمهورية اللبنانية,1,0,245915,0,18-Nov-2012,1115549775670202369,9-Apr-2019,"على صعيد التطورات الإقليمية، كان تركيز على ضرورة تبلور حلول سلمية توقف دوامة العنف والحروب والارهاب التي اشتعلت في العديد من الدول العربية، واستعرضنا معاً ملف النازحين السوريين الشائك، فأطلعت فخامة الرئيس على الأعباء التي يتحملها لبنان نتيجة وجود اكثر من مليون و800 الف نازح",TRUE,negative,-1,new,عبء,burden,54
665,956256691,General Michel Aoun,ميشال عون,Michel Aoun,General_Aoun,"Baabda, #Lebanon",Président de la République libanaise - President of the Lebanese Republic - فخامة رئيس الجمهورية اللبنانية,1,0,245915,0,18-Nov-2012,1112340620201340928,31-Mar-2019,"يقلقنا إصرار المجتمع الدولي على إبقاء النازحين السوريين في لبنان رغم معرفته بأن لبنان لم يعد قادراً على تحمل هذا العبء الذي يضغط عليه من كافة النواحي الاقتصادية والاجتماعية والأمنية، ورغم تأكيد المنظمات الإنسانية الدولية أنّ 80% من النازحين يرغبون العودة الى أراضيهم وممتلكاتهم",TRUE,negative,-1,new,عبء,burden,54
666,956256691,General Michel Aoun,ميشال عون,Michel Aoun,General_Aoun,"Baabda, #Lebanon",Président de la République libanaise - President of the Lebanese Republic - فخامة رئيس الجمهورية اللبنانية,1,0,245915,0,18-Nov-2012,1112340526441947137,31-Mar-2019,"إن كانت المشاريع التي تحضر للمنطقة مقلقة فإن لبنان هو الأشد قلقاً...  
يقلقنا إصرار المجتمع الدولي على إبقاء النازحين السوريين في لبنان رغم معرفته بالظروف السيئة التي يعيشون فيها ورغم معرفته بأن معظم المناطق السورية قد أضحت آمنة...",TRUE,negative,-1,new,قلق,concern,2
667,956256691,General Michel Aoun,ميشال عون,Michel Aoun,General_Aoun,"Baabda, #Lebanon",Président de la République libanaise - President of the Lebanese Republic - فخامة رئيس الجمهورية اللبنانية,1,0,245915,0,18-Nov-2012,1109032188438298624,22-Mar-2019,"يقلقنا أن المجتمع الدولي لا يزال مصراً على ربط عودة النازحين بالحل السياسي في سوريا ما يعني أنه يؤجل العودة لأجل غير معلوم، هذا مع علمه اليقين بأن لبنان لم يعد قادراً على احتمال هذه الأعباء ومع علمه بالأوضاع المزرية التي يعيشها النازحون في المخيمات التي لا تقيهم برداً ولا حراً",TRUE,negative,-1,new,قلق,concern,2
668,956256691,General Michel Aoun,ميشال عون,Michel Aoun,General_Aoun,"Baabda, #Lebanon",Président de la République libanaise - President of the Lebanese Republic - فخامة رئيس الجمهورية اللبنانية,1,0,245915,0,18-Nov-2012,1086914599985631232,20-Jan-2019,"لبنان يدعو المجتمع الدولي الى بذل كل الجهود الممكنة وتوفير الشروط الملائمة لعودة آمنة للنازحين السوريين الى بلدهم ولا سيما إلى المناطق المستقرة، أو تلك المنخفضة التوتر، من دون أن يتم ربط ذلك بالحل السياسي، وإلى تقديم حوافز للعودة لكي يساهموا في اعادة اعمار بلادهم والاستقرار فيها",TRUE,negative,-1,new,عودة,return,250
669,956256691,General Michel Aoun,ميشال عون,Michel Aoun,General_Aoun,"Baabda, #Lebanon",Président de la République libanaise - President of the Lebanese Republic - فخامة رئيس الجمهورية اللبنانية,1,0,245915,0,18-Nov-2012,1086912636040679425,20-Jan-2019,"لبنان دفع الثمن الغالي جراء الحروب والإرهاب، ويتحمل العبء الأكبر إقليميا ودوليا لنزوح الأشقاء السوريين، مضافا الى لجوء الأخوة الفلسطينيين المستمر منذ 70 عاما، بحيث أصبحت أعدادهم توازي نصف عدد الشعب اللبناني، وذلك على مساحة ضيقة ومع بنى تحتية غير مؤهلة وموارد محدودة وسوق عمل مثقلة",TRUE,negative,-1,new,ثمن,price,7
670,956256691,General Michel Aoun,ميشال عون,Michel Aoun,General_Aoun,"Baabda, #Lebanon",Président de la République libanaise - President of the Lebanese Republic - فخامة رئيس الجمهورية اللبنانية,1,0,245915,0,18-Nov-2012,1082931910274359299,9-Jan-2019,"إن لبنان من الدول التي حملت ولما تزل أثقل الأعباء من تداعيات حروب الجوار وتدفق النازحين السوريين. صحيح تمكنا من تحرير أرضنا من الإرهاب وقضينا على معظم خلاياه النائمة وضبطنا الأمن لكن أزمة النزوح لا تزال تلقي بثقلها من كل النواحي، اقتصادياً وامنياً واجتماعياً وتربوياً واستشفائياً",TRUE,negative,-1,new,تداعيات,ramifications,24
671,956256691,General Michel Aoun,ميشال عون,Michel Aoun,General_Aoun,"Baabda, #Lebanon",Président de la République libanaise - President of the Lebanese Republic - فخامة رئيس الجمهورية اللبنانية,1,0,245915,0,18-Nov-2012,1072439837364502528,11-Dec-2018,"من المؤكد ان التوصل الى حل سياسي في سوريا يساعدنا على معالجة موضوع النازحين، ولكن هذا الحل ليس بيدنا بل بيد الدول الكبرى",TRUE,negative,-1,new,حل,solution,24
672,956256691,General Michel Aoun,ميشال عون,Michel Aoun,General_Aoun,"Baabda, #Lebanon",Président de la République libanaise - President of the Lebanese Republic - فخامة رئيس الجمهورية اللبنانية,1,0,245915,0,18-Nov-2012,1072435934694658048,11-Dec-2018,شددنا على اهمية توحيد الجهود الدولية من اجل مكافحة الارهاب كما ركزنا على ضرورة الاسراع في ايجاد حل لازمة النازحين السوريين يساهم في اعادتهم الى المناطق الآمنة من دون انتظار التوصل الى حل سياسي للأزمة السورية لا سيما وان لبنان لم يعد بمقدوره تحمل المزيد من الاعباء,TRUE,negative,-1,new,حل,solution,24
673,956256691,General Michel Aoun,ميشال عون,Michel Aoun,General_Aoun,"Baabda, #Lebanon",Président de la République libanaise - President of the Lebanese Republic - فخامة رئيس الجمهورية اللبنانية,1,0,245915,0,18-Nov-2012,1065306997095112704,21-Nov-2018,"أيها اللبنانيون،
 هناك من يعرقل عودة النازحين السوريين إلى بلادهم لأسباب مبيّتة، سواء بالحديث عن العودة الطوعية مع استعمال كل وسائل الترغيب والتخويف لدفع النازح الى اختيار البقاء حيث هو، أو بمحاولة ربطها بالحل السياسي",TRUE,negative,-1,new,عودة,return,250
674,956256691,General Michel Aoun,ميشال عون,Michel Aoun,General_Aoun,"Baabda, #Lebanon",Président de la République libanaise - President of the Lebanese Republic - فخامة رئيس الجمهورية اللبنانية,1,0,245915,0,18-Nov-2012,1057717227233964032,31-Oct-2018,سنصل الى مرحلة نعالج فيها مسألة النازحين بالتفاهم مع سوريا وبمعزل عن المؤسسات الدولية,TRUE,negative,-1,new,علاج,treatment,1
675,956256691,General Michel Aoun,ميشال عون,Michel Aoun,General_Aoun,"Baabda, #Lebanon",Président de la République libanaise - President of the Lebanese Republic - فخامة رئيس الجمهورية اللبنانية,1,0,245915,0,18-Nov-2012,1045539888085520389,28-Sep-2018,"الأزمة السورية جعلت حزب الله ضمن القضية الإقليمية، واذا كان المجتمع الدولي غير قادر على مساعدتنا لحل أزمة النازحين، فكيف يمكن لنا أن نعالج مسألة حزب الله وحدنا وقد أصبحت لها أبعاد إقليمية ودولية..؟؟ يجب إيجاد حل لأزمة الشرق الأوسط ومن بعدها تُحل سائر المسائل المتفرعة عنها...",TRUE,negative,-1,new,أزمة,crisis,68
676,956256691,General Michel Aoun,ميشال عون,Michel Aoun,General_Aoun,"Baabda, #Lebanon",Président de la République libanaise - President of the Lebanese Republic - فخامة رئيس الجمهورية اللبنانية,1,0,245915,0,18-Nov-2012,1045532299801096192,28-Sep-2018,"هناك قضية عربية لن نتنازل عنها حتى ولو تنازل عنها غيرنا وهي قضية فلسطين، كما ولن نتنازل أيضاً عن قضية النازحين السوريين وتأمين عودتهم الآمنة إلى سوريا",TRUE,negative,-1,new,عودة,return,250
677,956256691,General Michel Aoun,ميشال عون,Michel Aoun,General_Aoun,"Baabda, #Lebanon",Président de la République libanaise - President of the Lebanese Republic - فخامة رئيس الجمهورية اللبنانية,1,0,245915,0,18-Nov-2012,1044955626139521024,26-Sep-2018,"بما أن الجزء الأكبر من الأراضي السورية أصبح آمناً، تحدثت عن العودة الآمنة للنازحين إلى بلادهم، وميّزت بينها وبين العودة الطوعية؛ فالسوريون الذين نزحوا الى لبنان ليسوا بلاجئين سياسيين، فمعظمهم نزح بسبب الأوضاع الأمنية أو لدوافع اقتصادية",TRUE,negative,-1,new,عودة,return,250
