serial,user_id,name_en,name_ar,screen_name,location,description,tweet_count,tweet_nocount,followers_count,friends_count,account_created_at,status_id,created_at,text,naze7,impression_text,impression,cat,word,word_freq
2015,2258837700,طوني بولس,طوني بولس,TonyBouloss,Lebanon,"صحافي - لبناني عربي حتى النخاع، اغرد بصوتي لحرية وطني، صمتي سياسة، وحديثي ثورة",1,0,15244,3744,23-Dec-2013,1138719410443771904,12-Jun-2019,"لأننا #ضد_خطاب_الكراهية لن نقبل بممارسة الإرهاب النفسي على الاجئين السوريين في لبنان، ولن نسمح لحزب الله ان يستكمل إرهابه على اللاجئين وتسليمهم لنظام الاسد القاتل.. فالاجئ هو أمانة لدى الدولة المضيفة وفق كل المواثيق والاتفاقيات الدولية ومن واجب الدولة تأمين حمايته وضمان كرامته. https://t.co/pMEeR7JGpf",FALSE,positive,1,new,حماية,9
37,2878635204,Walid Joumblatt,وليد جنبلاط,walidjoumblatt,official account,President of the Progressive Socialist Party of Lebanon,1,0,812869,3179,26-Oct-2014,917264723950886913,9-Oct-2017,اخر زمان : وكأن اللاجئ السوري اتى من القمر ليحتل بلادنا وعلى ضهره الفلسطيني الذي لا وطن له.فيقوم كبار الساسة  ومعهم سيدات المجتمع بالتحريض https://t.co/vfmWjypqtn,FALSE,positive,1,new,تحريض,10
38,2878635204,Walid Joumblatt,وليد جنبلاط,walidjoumblatt,official account,President of the Progressive Socialist Party of Lebanon,1,0,812869,3179,26-Oct-2014,895930772661690368,11-Aug-2017,وقف التحريض على اللاجئ السوري واعادة النظر بنظرية النمو ووصفات البنك الدولي الفوقية https://t.co/PQ1nnM96Dz,FALSE,positive,1,new,تحريض,10
303,2258837700,طوني بولس,طوني بولس,TonyBouloss,Lebanon,"صحافي - لبناني عربي حتى النخاع، اغرد بصوتي لحرية وطني، صمتي سياسة، وحديثي ثورة",1,0,15244,3744,23-Dec-2013,1138718111107096576,12-Jun-2019,لأن الإنسانية ليست جريمة سنبقى #ضد_خطاب_الكراهية الذي يحاول بعض السياسيين الحاقدين في لبنان ضخه للتحريض على اللاجئين السوريين. https://t.co/G0kstw0Jqw,FALSE,positive,1,new,تحريض,10
313,2258837700,طوني بولس,طوني بولس,TonyBouloss,Lebanon,"صحافي - لبناني عربي حتى النخاع، اغرد بصوتي لحرية وطني، صمتي سياسة، وحديثي ثورة",1,0,15244,3744,23-Dec-2013,715487674778263553,31-Mar-2016,"حزب الله وحلفائه يستخدمون ""فزاعة التوطين"" للتحريض على اللاجئين السوريين في لبنان وتبرير قتلهم واحتلالهم للشعب السوري https://t.co/wR1MujTZqb",FALSE,positive,1,new,تحريض,10
314,335057658,Racha El Halabi - رشا الحلبي,رشا الحلبي,Racha93halabi,Turkey تركيا - Lebanon لبنان,Presenter/Producer at @TRTArabi | Into Graphic Design,1,0,44617,1964,14-Jul-2011,1134484739799375872,31-May-2019,"في #المشهد_الرقمي عبر قناة #TRTArabi : قبل أيام من انتهاء شهر #رمضان ، تتكثف دعوات #مفوضية_اللاجئين للمشاركة في حملة #زكاتي_للاجئين 

@UNHCR_Arabic @Refugees @UNHCRLebanon @KindaAlloush @AYoussef @AdwaAlDakheel #سوريا #لبنان https://t.co/CcNwmSRDzA",FALSE,positive,1,new,زكاة,10
326,599985251,Tammam Salam,تمام سلام,SalamTammam,Lebanon,NA,1,0,178131,221,5-Jun-2012,1095263127787261953,12-Feb-2019,11-أدعو الى سحب موضوع النازحين السوريين من السجال الداخلي وعدم استعماله سلاحاً في معارك التحريض الطائفيّ والعنصريّ.  #تمّام_سلام #الحكومة,TRUE,positive,1,new,تحريض,10
407,321180322,نيشان,نيشان ديرهاروتيونيان,Neshan,Lebanon,TV Host & Media Trainer,1,0,3214082,427,21-Jun-2011,1083056689509736448,9-Jan-2019,"مجموعة من الشباب المتطوعين في منطقة البقاع يقومون بحملة #الدفى_للكل لمساعدة اللاجئين السوريين المتضررين في الشتاء. للتبرّع والتواصل معهم عبر 70.884696 أو 70.703113
شكرًا. https://t.co/Z8s4IjCJOu",FALSE,positive,1,new,تبرع,10
467,767426736,علي الامين,علي الأمين,alyalamine,Beirut,"صحافي، محلل سياسي ورئيس تحرير موقع جنوبية (الحساب الرسمي)
https://t.co/j6PxiM3w6m",1,0,11434,200,19-Aug-2012,847852628633628677,31-Mar-2017,"جبران باسيل في لعبة التحريض  ومخاطبة الغرائز  لن يحل قضية اللجوء السوري، بل المزيد من المغامرة بالمسيحيين..
#لعبة_باسيل",FALSE,positive,1,new,تحريض,10
486,240760882,Rima Maktabi,ريما مكتبي‎,rimamaktabi,United Kingdom,UK Bureau Chief at Al Arabiya News Channel. YGL at WEF. All views r mine.,1,0,2995579,930,20-Jan-2011,1133346271530541058,28-May-2019,مريم تقول إن الخوف من القصف في #حلب شلّ ولدها! لم تخبرني عن سبب طبي واضح لحالة مصطفى فأحزنني أن حتى الاستشارة الطبية مكلفة على هذه الأم. إلى متى ستحمل مريم ابنها على ظهرها؟ ربما عملية جراحية تعيد حياة هذا الطفل الجميل #سوريا #زكاتي_للاجئين https://t.co/nfLIGcvtRG,FALSE,positive,1,new,زكاة,10
487,240760882,Rima Maktabi,ريما مكتبي‎,rimamaktabi,United Kingdom,UK Bureau Chief at Al Arabiya News Channel. YGL at WEF. All views r mine.,1,0,2995579,930,20-Jan-2011,1132754392011235329,26-May-2019,"حنين ومحمد وعصام ... ثلاثة أطفال سوريين  صماً وبكماً غيّرت رسالة عبر تويتر حياتهم. #زكاتي_للاجئين 
https://t.co/kCsln6B4MY 
@UNHCR_Arabic @UNHCRLebanon https://t.co/85xkI19fQ8",FALSE,positive,1,new,زكاة,10
488,240760882,Rima Maktabi,ريما مكتبي‎,rimamaktabi,United Kingdom,UK Bureau Chief at Al Arabiya News Channel. YGL at WEF. All views r mine.,1,0,2995579,930,20-Jan-2011,1132368059333828611,25-May-2019,"قبلت #تحدي_رمضان من @zyazigi ومن مخيم بر الياس حيث رافقنا @UNHCR_Arabic ... رسالة من أطفال #سوريا اللاجئين في #لبنان  #رمضان_كريم للتبرع: 
https://t.co/kCsln6B4MY https://t.co/Zbs7nJFg8e",FALSE,positive,1,new,تبرع,10
489,240760882,Rima Maktabi,ريما مكتبي‎,rimamaktabi,United Kingdom,UK Bureau Chief at Al Arabiya News Channel. YGL at WEF. All views r mine.,1,0,2995579,930,20-Jan-2011,1131902954582228994,24-May-2019,أمضى @Neshan عيد ميلاده مع اللاجئين السوريين في سهل البقاع في #لبنان ... وأنتم كيف تساعدون في شهر #رمضان؟ #زكاتي_للاجئين تبرعوا هنا https://t.co/kCsln6B4MY @UNHCR_Arabic @UNHCRLebanon https://t.co/Kfld58HiGg,FALSE,positive,1,new,تبرع,10
491,240760882,Rima Maktabi,ريما مكتبي‎,rimamaktabi,United Kingdom,UK Bureau Chief at Al Arabiya News Channel. YGL at WEF. All views r mine.,1,0,2995579,930,20-Jan-2011,1131296594219999234,22-May-2019,قابلتهم #رمضان ٢٠١٧ وكانوا صمّ وبكم وبعد حملة إعلامية مع #الأمم_المتحدة أهل الخير تبرعوا بعمليات جراحية وسمّاعات. قابلتهم اليوم... تغيرت حياة حنين ومحمد وعصام بفضل #الزكاة لاجئون سوريون في #لبنان الخير يجلب الخير  #سوريا  @UNHCR_Arabic https://t.co/F9kRjea1kn,FALSE,positive,1,new,تبرع,10
498,240760882,Rima Maktabi,ريما مكتبي‎,rimamaktabi,United Kingdom,UK Bureau Chief at Al Arabiya News Channel. YGL at WEF. All views r mine.,1,0,2995579,930,20-Jan-2011,869834019814420480,31-May-2017,"لليوم الثاني #مع_اللاجئين 
أنقذوا عائلة #سورية، تبرعوا لهم عبر الأمم المتحدة 
https://t.co/hkXPqKcXjM https://t.co/hBUiTz7AfN",FALSE,positive,1,new,تبرع,10
503,240760882,Rima Maktabi,ريما مكتبي‎,rimamaktabi,United Kingdom,UK Bureau Chief at Al Arabiya News Channel. YGL at WEF. All views r mine.,1,0,2995579,930,20-Jan-2011,869609105765412864,30-May-2017,هذا رقم الحساب البنكي. تبرعوا #مع_اللاجئين #سوريا #لبنان https://t.co/JODA62FEUr,FALSE,positive,1,new,تبرع,10
505,240760882,Rima Maktabi,ريما مكتبي‎,rimamaktabi,United Kingdom,UK Bureau Chief at Al Arabiya News Channel. YGL at WEF. All views r mine.,1,0,2995579,930,20-Jan-2011,869559397189550080,30-May-2017,"انا #مع_اللاجئين في #لبنان. يحتاجون المساعدات وتذهب كاملة للاجئين #السوريين وبدون أي استقطاعات. أدناه الرابط للزكاة
https://t.co/XtJpBHGSiK https://t.co/n0cNrSJ1XF",FALSE,positive,1,new,زكاة,10
506,240760882,Rima Maktabi,ريما مكتبي‎,rimamaktabi,United Kingdom,UK Bureau Chief at Al Arabiya News Channel. YGL at WEF. All views r mine.,1,0,2995579,930,20-Jan-2011,869548926462042112,30-May-2017,"ألعبُ كرة #مع_اللاجئين #لبنان, لكن إسعادهم يكون بالتبرع. ساعدوا #السوريين وساعدوا #لبنان ليحتمل هذا التحدي الضخم 
https://t.co/IwIbylgu3p https://t.co/CuDKFrFuwd",FALSE,positive,1,new,تبرع,10
507,240760882,Rima Maktabi,ريما مكتبي‎,rimamaktabi,United Kingdom,UK Bureau Chief at Al Arabiya News Channel. YGL at WEF. All views r mine.,1,0,2995579,930,20-Jan-2011,869536433505173505,30-May-2017,"يوم كامل #مع_اللاجئين السوريين في #لبنان. ساعدوهم، مليون لاجىء في بلد بالكاد يُؤْمِن معيشة كريمة لأبنائه. تبرعوا @UNHCR_Arabic https://t.co/Jo5zucHLiZ",FALSE,positive,1,new,تبرع,10
509,240760882,Rima Maktabi,ريما مكتبي‎,rimamaktabi,United Kingdom,UK Bureau Chief at Al Arabiya News Channel. YGL at WEF. All views r mine.,1,0,2995579,930,20-Jan-2011,869293535606038533,29-May-2017,"لجمع التبرعات للاجئين #السوريين في #لبنان 
https://t.co/IwIbylgu3p 
@UNHCR_Arabic",FALSE,positive,1,new,تبرع,10
510,240760882,Rima Maktabi,ريما مكتبي‎,rimamaktabi,United Kingdom,UK Bureau Chief at Al Arabiya News Channel. YGL at WEF. All views r mine.,1,0,2995579,930,20-Jan-2011,869284095171416065,29-May-2017,احتاجُ مساعدتكم. أجمعُ تبرعات للاجئين #السوريين في #لبنان. برفقة @UNHCR_Arabic سأوافيكم من المخيمات. ادخلوا الفرح لقلوبهم في شهر #رمضان,FALSE,positive,1,new,تبرع,10
525,721996081664368641,Nabil El Halabi,نبيل الحلبي,NabilElHalabi1,Beirut - Lebanon,Founder of the Lebanese Institute for Democracy and Human Rights - LIFE,1,0,5126,467,18-Apr-2016,1019220811587248128,17-Jul-2018,"صورة النازحين السوريين في القنيطرة بين مطرقة الإحتلال الإسرائيلي وسندان الإحتلال الفارسي, شبيه بمشهد آلاف #اللاجئين_السوريين_في_لبنان المهددين بالطرد إلى حضن المخابرات الجوية أو البقاء تحت بطش أجهزة حزب الله الرسمية وميليشيا بعض البلديات.
مشتركان يختصران قذارة منطقة الشرق الأوسخ!",TRUE,positive,1,new,تهديد,10
640,15621444,Jerry Maher,جيري ماهر,jerrymahers,Denmark | مملكة الدنمارك,"Daniel known as Jerry, former CEO @SawtBeirut , a Journalist/ Politician based in Europe & a father of 1 under 10! - RT# endorsement #جيري_ماهر",1,0,261363,39,27-Jul-2008,1138056868037824512,10-Jun-2019,ميشال عون لجأ إلى فرنسا وعاش فيها لاجئاً وصهره جبران باسيل تزوج لاجئة إبنة لاجئ هارب من واجبه العسكري وبسبب شعوره بعقدة النقص لأنه لم يكن ليصبح سياسياً لولا زواجه بإبنة اللاجئ فبدأ بالتحريض على اللاجئين السوريين والفلسطينيين وكل عربي لم يقبل بسياساته المتخلفة. #جيري_ماهر,FALSE,positive,1,new,تحريض,10
654,47607633,ديانا مقلد Diana Moukalled,ديانا مقلد,dianamoukalled,"Beirut, Lebanon","TV journalist, documentary producer, women advocate and social media junkie
صحافية ومعدة أفلام وثائقية ..",1,0,66088,1069,16-Jun-2009,1112398742265778177,31-Mar-2019,"الرئيس عون لم يترك محفلا دوليا الا واستغله للتحريض ضد اللاجئين السوريين.
بمعزل عن كل التهويل والاستسهال في التجريح والتشكيك بوضع اللاجئين لكن حتى اليوم لم نسمع من الرئيس وفريقه ما هو موقف حليفه ظام الأسد 
الرئيس يريد مواجهة العالم لكنه يتحاشى مواجهة السبب الأول والوحيد في المشكلة",FALSE,positive,1,new,تحريض,10
699,2258837700,طوني بولس,طوني بولس,TonyBouloss,Lebanon,"صحافي - لبناني عربي حتى النخاع، اغرد بصوتي لحرية وطني، صمتي سياسة، وحديثي ثورة",1,0,15244,3744,23-Dec-2013,715487674778263552,31-Mar-2016,"حزب الله وحلفائه يستخدمون ""فزاعة التوطين"" للتحريض على اللاجئين السوريين في لبنان وتبرير قتلهم واحتلالهم للشعب السوري https://t.co/wR1MujTZqb",FALSE,positive,1,old,تحريض,10
714,767426736,علي الامين,علي الأمين,alyalamine,Beirut,"صحافي، محلل سياسي ورئيس تحرير موقع جنوبية (الحساب الرسمي)
https://t.co/j6PxiM3w6m",1,0,11434,200,19-Aug-2012,847852628633628672,31-Mar-2017,"جبران باسيل في لعبة التحريض  ومخاطبة الغرائز  لن يحل قضية اللجوء السوري، بل المزيد من المغامرة بالمسيحيين.. #لعبة_باسيل",FALSE,positive,1,old,تحريض,10
880,2878635204,Walid Joumblatt,وليد جنبلاط,walidjoumblatt,official account,President of the Progressive Socialist Party of Lebanon,1,0,812869,3179,26-Oct-2014,989169690793644032,25-Apr-2018,اليوم وفي طريقي الى المختارة في منطقة وادي رشميا التقيت بعائلة من النازحين من سوريا وكانوا الى جانب الطريق ينتظرون سامر صاحب الفان لايصالهم الى المدرسة .وكم كان في وجوههم نظرة فرح وتحد بانهم يتحدون نكبتهم بالاصرار على العلم .التحية لهذا الشعب الكبير ولتخرس الاصوات العنصرية https://t.co/jtWBJWMU7d,TRUE,positive,1,new,تحدي,10
